participant,annee_naissance,genre,traitement,periode,revenu,declaration,declaration_pourcentage,taxe,fraude,audit_tirage,audit,penalite,gain
djf4jcra,1997.0,Femme,Baseline,15,99,40.0,40.4,16.0,59.0,9.0,1.0,35.4,47.6
mnib9qad,1993.0,Homme,Baseline,1,68,68.0,100.0,27.2,0.0,32.0,0.0,0.0,40.8
mnib9qad,1993.0,Homme,Baseline,2,73,50.0,68.49,20.0,23.0,16.0,1.0,13.8,39.2
mnib9qad,1993.0,Homme,Baseline,3,94,10.0,10.64,4.0,84.0,11.0,1.0,50.4,39.6
mnib9qad,1993.0,Homme,Baseline,4,100,10.0,10.0,4.0,90.0,24.0,0.0,0.0,96.0
mnib9qad,1993.0,Homme,Baseline,5,72,2.0,2.78,0.8,70.0,15.0,1.0,42.0,29.2
mnib9qad,1993.0,Homme,Baseline,6,45,20.0,44.44,8.0,25.0,18.0,1.0,15.0,22.0
mnib9qad,1993.0,Homme,Baseline,7,77,20.0,25.97,8.0,57.0,82.0,0.0,0.0,69.0
mnib9qad,1993.0,Homme,Baseline,8,64,20.0,31.25,8.0,44.0,55.0,0.0,0.0,56.0
mnib9qad,1993.0,Homme,Baseline,9,73,5.0,6.85,2.0,68.0,34.0,0.0,0.0,71.0
mnib9qad,1993.0,Homme,Baseline,10,84,1.0,1.19,0.4,83.0,8.0,1.0,49.8,33.8
mnib9qad,1993.0,Homme,Baseline,11,46,30.0,65.22,12.0,16.0,65.0,0.0,0.0,34.0
mnib9qad,1993.0,Homme,Baseline,12,31,15.0,48.39,6.0,16.0,48.0,0.0,0.0,25.0
mnib9qad,1993.0,Homme,Baseline,13,64,20.0,31.25,8.0,44.0,14.0,1.0,26.4,29.6
mnib9qad,1993.0,Homme,Baseline,14,64,10.0,15.62,4.0,54.0,33.0,0.0,0.0,60.0
mnib9qad,1993.0,Homme,Baseline,15,22,0.0,0.0,0.0,22.0,25.0,0.0,0.0,22.0
em512doi,1994.0,Homme,Baseline,1,93,0.0,0.0,0.0,93.0,44.0,0.0,0.0,93.0
em512doi,1994.0,Homme,Baseline,2,58,0.0,0.0,0.0,58.0,35.0,0.0,0.0,58.0
em512doi,1994.0,Homme,Baseline,3,46,0.0,0.0,0.0,46.0,66.0,0.0,0.0,46.0
em512doi,1994.0,Homme,Baseline,4,23,3.0,13.04,1.2,20.0,69.0,0.0,0.0,21.8
em512doi,1994.0,Homme,Baseline,5,41,0.0,0.0,0.0,41.0,21.0,0.0,0.0,41.0
em512doi,1994.0,Homme,Baseline,6,49,0.0,0.0,0.0,49.0,17.0,1.0,29.4,19.6
em512doi,1994.0,Homme,Baseline,7,76,0.0,0.0,0.0,76.0,82.0,0.0,0.0,76.0
em512doi,1994.0,Homme,Baseline,8,43,0.0,0.0,0.0,43.0,10.0,1.0,25.8,17.2
em512doi,1994.0,Homme,Baseline,9,81,0.0,0.0,0.0,81.0,37.0,0.0,0.0,81.0
em512doi,1994.0,Homme,Baseline,10,55,0.0,0.0,0.0,55.0,85.0,0.0,0.0,55.0
em512doi,1994.0,Homme,Baseline,11,43,0.0,0.0,0.0,43.0,56.0,0.0,0.0,43.0
em512doi,1994.0,Homme,Baseline,12,35,0.0,0.0,0.0,35.0,32.0,0.0,0.0,35.0
em512doi,1994.0,Homme,Baseline,13,34,0.0,0.0,0.0,34.0,79.0,0.0,0.0,34.0
em512doi,1994.0,Homme,Baseline,14,36,0.0,0.0,0.0,36.0,100.0,0.0,0.0,36.0
em512doi,1994.0,Homme,Baseline,15,44,0.0,0.0,0.0,44.0,42.0,0.0,0.0,44.0
73n93izl,1996.0,Homme,Baseline,1,26,26.0,100.0,10.4,0.0,57.0,0.0,0.0,15.6
73n93izl,1996.0,Homme,Baseline,2,78,26.0,33.33,10.4,52.0,43.0,0.0,0.0,67.6
73n93izl,1996.0,Homme,Baseline,3,99,10.0,10.1,4.0,89.0,47.0,0.0,0.0,95.0
73n93izl,1996.0,Homme,Baseline,4,51,51.0,100.0,20.4,0.0,71.0,0.0,0.0,30.6
73n93izl,1996.0,Homme,Baseline,5,84,8.0,9.52,3.2,76.0,48.0,0.0,0.0,80.8
73n93izl,1996.0,Homme,Baseline,6,20,20.0,100.0,8.0,0.0,2.0,1.0,0.0,12.0
73n93izl,1996.0,Homme,Baseline,7,33,33.0,100.0,13.2,0.0,98.0,0.0,0.0,19.8
73n93izl,1996.0,Homme,Baseline,8,92,8.0,8.7,3.2,84.0,78.0,0.0,0.0,88.8
73n93izl,1996.0,Homme,Baseline,9,26,26.0,100.0,10.4,0.0,53.0,0.0,0.0,15.6
73n93izl,1996.0,Homme,Baseline,10,58,58.0,100.0,23.2,0.0,58.0,0.0,0.0,34.8
73n93izl,1996.0,Homme,Baseline,11,56,56.0,100.0,22.4,0.0,84.0,0.0,0.0,33.6
73n93izl,1996.0,Homme,Baseline,12,66,66.0,100.0,26.4,0.0,88.0,0.0,0.0,39.6
73n93izl,1996.0,Homme,Baseline,13,62,8.0,12.9,3.2,54.0,50.0,0.0,0.0,58.8
73n93izl,1996.0,Homme,Baseline,14,53,53.0,100.0,21.2,0.0,65.0,0.0,0.0,31.8
73n93izl,1996.0,Homme,Baseline,15,92,8.0,8.7,3.2,84.0,5.0,1.0,50.4,38.4
b2xw0zk1,1999.0,Femme,Baseline,1,69,40.0,57.97,16.0,29.0,66.0,0.0,0.0,53.0
b2xw0zk1,1999.0,Femme,Baseline,2,76,65.0,85.53,26.0,11.0,47.0,0.0,0.0,50.0
b2xw0zk1,1999.0,Femme,Baseline,3,96,20.0,20.83,8.0,76.0,94.0,0.0,0.0,88.0
b2xw0zk1,1999.0,Femme,Baseline,4,69,60.0,86.96,24.0,9.0,31.0,0.0,0.0,45.0
b2xw0zk1,1999.0,Femme,Baseline,5,84,75.0,89.29,30.0,9.0,14.0,1.0,5.4,48.6
b2xw0zk1,1999.0,Femme,Baseline,6,82,10.0,12.2,4.0,72.0,42.0,0.0,0.0,78.0
b2xw0zk1,1999.0,Femme,Baseline,7,93,60.0,64.52,24.0,33.0,4.0,1.0,19.8,49.2
b2xw0zk1,1999.0,Femme,Baseline,8,93,10.0,10.75,4.0,83.0,70.0,0.0,0.0,89.0
b2xw0zk1,1999.0,Femme,Baseline,9,86,15.0,17.44,6.0,71.0,13.0,1.0,42.6,37.4
b2xw0zk1,1999.0,Femme,Baseline,10,40,20.0,50.0,8.0,20.0,70.0,0.0,0.0,32.0
b2xw0zk1,1999.0,Femme,Baseline,11,60,10.0,16.67,4.0,50.0,77.0,0.0,0.0,56.0
b2xw0zk1,1999.0,Femme,Baseline,12,89,70.0,78.65,28.0,19.0,5.0,1.0,11.4,49.6
b2xw0zk1,1999.0,Femme,Baseline,13,35,10.0,28.57,4.0,25.0,71.0,0.0,0.0,31.0
b2xw0zk1,1999.0,Femme,Baseline,14,43,15.0,34.88,6.0,28.0,98.0,0.0,0.0,37.0
b2xw0zk1,1999.0,Femme,Baseline,15,72,40.0,55.56,16.0,32.0,99.0,0.0,0.0,56.0
3jjhx5yf,1998.0,Femme,Baseline,1,57,10.0,17.54,4.0,47.0,31.0,0.0,0.0,53.0
3jjhx5yf,1998.0,Femme,Baseline,2,32,0.0,0.0,0.0,32.0,8.0,1.0,19.2,12.8
3jjhx5yf,1998.0,Femme,Baseline,3,63,0.0,0.0,0.0,63.0,53.0,0.0,0.0,63.0
3jjhx5yf,1998.0,Femme,Baseline,4,74,0.0,0.0,0.0,74.0,18.0,1.0,44.4,29.6
3jjhx5yf,1998.0,Femme,Baseline,5,71,0.0,0.0,0.0,71.0,83.0,0.0,0.0,71.0
3jjhx5yf,1998.0,Femme,Baseline,6,86,0.0,0.0,0.0,86.0,66.0,0.0,0.0,86.0
3jjhx5yf,1998.0,Femme,Baseline,7,86,0.0,0.0,0.0,86.0,2.0,1.0,51.6,34.4
3jjhx5yf,1998.0,Femme,Baseline,8,80,0.0,0.0,0.0,80.0,19.0,1.0,48.0,32.0
3jjhx5yf,1998.0,Femme,Baseline,9,78,0.0,0.0,0.0,78.0,99.0,0.0,0.0,78.0
3jjhx5yf,1998.0,Femme,Baseline,10,92,0.0,0.0,0.0,92.0,64.0,0.0,0.0,92.0
3jjhx5yf,1998.0,Femme,Baseline,11,37,0.0,0.0,0.0,37.0,96.0,0.0,0.0,37.0
3jjhx5yf,1998.0,Femme,Baseline,12,94,0.0,0.0,0.0,94.0,49.0,0.0,0.0,94.0
3jjhx5yf,1998.0,Femme,Baseline,13,78,0.0,0.0,0.0,78.0,63.0,0.0,0.0,78.0
3jjhx5yf,1998.0,Femme,Baseline,14,61,0.0,0.0,0.0,61.0,24.0,0.0,0.0,61.0
3jjhx5yf,1998.0,Femme,Baseline,15,82,0.0,0.0,0.0,82.0,23.0,0.0,0.0,82.0
xh34sd5j,1998.0,Homme,Baseline,1,94,94.0,100.0,37.6,0.0,65.0,0.0,0.0,56.4
xh34sd5j,1998.0,Homme,Baseline,2,55,55.0,100.0,22.0,0.0,100.0,0.0,0.0,33.0
xh34sd5j,1998.0,Homme,Baseline,3,61,61.0,100.0,24.4,0.0,71.0,0.0,0.0,36.6
xh34sd5j,1998.0,Homme,Baseline,4,83,83.0,100.0,33.2,0.0,77.0,0.0,0.0,49.8
xh34sd5j,1998.0,Homme,Baseline,5,95,95.0,100.0,38.0,0.0,86.0,0.0,0.0,57.0
xh34sd5j,1998.0,Homme,Baseline,6,75,75.0,100.0,30.0,0.0,55.0,0.0,0.0,45.0
xh34sd5j,1998.0,Homme,Baseline,7,77,77.0,100.0,30.8,0.0,18.0,1.0,0.0,46.2
xh34sd5j,1998.0,Homme,Baseline,8,23,23.0,100.0,9.2,0.0,39.0,0.0,0.0,13.8
xh34sd5j,1998.0,Homme,Baseline,9,81,81.0,100.0,32.4,0.0,47.0,0.0,0.0,48.6
xh34sd5j,1998.0,Homme,Baseline,10,61,61.0,100.0,24.4,0.0,78.0,0.0,0.0,36.6
xh34sd5j,1998.0,Homme,Baseline,11,94,94.0,100.0,37.6,0.0,63.0,0.0,0.0,56.4
xh34sd5j,1998.0,Homme,Baseline,12,42,42.0,100.0,16.8,0.0,63.0,0.0,0.0,25.2
xh34sd5j,1998.0,Homme,Baseline,13,55,55.0,100.0,22.0,0.0,50.0,0.0,0.0,33.0
xh34sd5j,1998.0,Homme,Baseline,14,48,48.0,100.0,19.2,0.0,86.0,0.0,0.0,28.8
xh34sd5j,1998.0,Homme,Baseline,15,100,100.0,100.0,40.0,0.0,33.0,0.0,0.0,60.0
5c9tm9oa,1996.0,Femme,Baseline,1,32,16.0,50.0,6.4,16.0,92.0,0.0,0.0,25.6
5c9tm9oa,1996.0,Femme,Baseline,2,86,40.0,46.51,16.0,46.0,13.0,1.0,27.6,42.4
5c9tm9oa,1996.0,Femme,Baseline,3,61,15.0,24.59,6.0,46.0,98.0,0.0,0.0,55.0
5c9tm9oa,1996.0,Femme,Baseline,4,44,12.0,27.27,4.8,32.0,40.0,0.0,0.0,39.2
5c9tm9oa,1996.0,Femme,Baseline,5,29,29.0,100.0,11.6,0.0,31.0,0.0,0.0,17.4
5c9tm9oa,1996.0,Femme,Baseline,6,50,20.0,40.0,8.0,30.0,22.0,0.0,0.0,42.0
5c9tm9oa,1996.0,Femme,Baseline,7,77,66.0,85.71,26.4,11.0,23.0,0.0,0.0,50.6
5c9tm9oa,1996.0,Femme,Baseline,8,90,90.0,100.0,36.0,0.0,2.0,1.0,0.0,54.0
5c9tm9oa,1996.0,Femme,Baseline,9,78,10.0,12.82,4.0,68.0,39.0,0.0,0.0,74.0
5c9tm9oa,1996.0,Femme,Baseline,10,44,22.0,50.0,8.8,22.0,58.0,0.0,0.0,35.2
5c9tm9oa,1996.0,Femme,Baseline,11,91,40.0,43.96,16.0,51.0,29.0,0.0,0.0,75.0
5c9tm9oa,1996.0,Femme,Baseline,12,23,9.0,39.13,3.6,14.0,6.0,1.0,8.4,11.0
5c9tm9oa,1996.0,Femme,Baseline,13,33,10.0,30.3,4.0,23.0,87.0,0.0,0.0,29.0
5c9tm9oa,1996.0,Femme,Baseline,14,43,8.0,18.6,3.2,35.0,40.0,0.0,0.0,39.8
5c9tm9oa,1996.0,Femme,Baseline,15,73,5.0,6.85,2.0,68.0,13.0,1.0,40.8,30.2
jhoq3myz,1997.0,Homme,Baseline,1,42,25.0,59.52,10.0,17.0,22.0,0.0,0.0,32.0
jhoq3myz,1997.0,Homme,Baseline,2,50,20.0,40.0,8.0,30.0,65.0,0.0,0.0,42.0
jhoq3myz,1997.0,Homme,Baseline,3,48,48.0,100.0,19.2,0.0,1.0,1.0,0.0,28.8
jhoq3myz,1997.0,Homme,Baseline,4,66,0.0,0.0,0.0,66.0,59.0,0.0,0.0,66.0
jhoq3myz,1997.0,Homme,Baseline,5,99,90.0,90.91,36.0,9.0,62.0,0.0,0.0,63.0
jhoq3myz,1997.0,Homme,Baseline,6,94,50.0,53.19,20.0,44.0,98.0,0.0,0.0,74.0
jhoq3myz,1997.0,Homme,Baseline,7,49,30.0,61.22,12.0,19.0,49.0,0.0,0.0,37.0
jhoq3myz,1997.0,Homme,Baseline,8,83,83.0,100.0,33.2,0.0,70.0,0.0,0.0,49.8
jhoq3myz,1997.0,Homme,Baseline,9,53,0.0,0.0,0.0,53.0,19.0,1.0,31.8,21.2
jhoq3myz,1997.0,Homme,Baseline,10,52,0.0,0.0,0.0,52.0,46.0,0.0,0.0,52.0
jhoq3myz,1997.0,Homme,Baseline,11,97,0.0,0.0,0.0,97.0,88.0,0.0,0.0,97.0
jhoq3myz,1997.0,Homme,Baseline,12,86,0.0,0.0,0.0,86.0,89.0,0.0,0.0,86.0
jhoq3myz,1997.0,Homme,Baseline,13,88,88.0,100.0,35.2,0.0,72.0,0.0,0.0,52.8
jhoq3myz,1997.0,Homme,Baseline,14,23,20.0,86.96,8.0,3.0,89.0,0.0,0.0,15.0
jhoq3myz,1997.0,Homme,Baseline,15,82,50.0,60.98,20.0,32.0,30.0,0.0,0.0,62.0
q3wfprlp,1990.0,Homme,Baseline,1,60,60.0,100.0,24.0,0.0,34.0,0.0,0.0,36.0
q3wfprlp,1990.0,Homme,Baseline,2,69,69.0,100.0,27.6,0.0,62.0,0.0,0.0,41.4
q3wfprlp,1990.0,Homme,Baseline,3,36,36.0,100.0,14.4,0.0,63.0,0.0,0.0,21.6
q3wfprlp,1990.0,Homme,Baseline,4,28,28.0,100.0,11.2,0.0,22.0,0.0,0.0,16.8
q3wfprlp,1990.0,Homme,Baseline,5,94,94.0,100.0,37.6,0.0,16.0,1.0,0.0,56.4
q3wfprlp,1990.0,Homme,Baseline,6,38,38.0,100.0,15.2,0.0,46.0,0.0,0.0,22.8
q3wfprlp,1990.0,Homme,Baseline,7,49,40.0,81.63,16.0,9.0,66.0,0.0,0.0,33.0
q3wfprlp,1990.0,Homme,Baseline,8,46,46.0,100.0,18.4,0.0,39.0,0.0,0.0,27.6
q3wfprlp,1990.0,Homme,Baseline,9,25,25.0,100.0,10.0,0.0,73.0,0.0,0.0,15.0
q3wfprlp,1990.0,Homme,Baseline,10,69,69.0,100.0,27.6,0.0,64.0,0.0,0.0,41.4
q3wfprlp,1990.0,Homme,Baseline,11,49,49.0,100.0,19.6,0.0,73.0,0.0,0.0,29.4
q3wfprlp,1990.0,Homme,Baseline,12,30,30.0,100.0,12.0,0.0,83.0,0.0,0.0,18.0
q3wfprlp,1990.0,Homme,Baseline,13,91,40.0,43.96,16.0,51.0,63.0,0.0,0.0,75.0
q3wfprlp,1990.0,Homme,Baseline,14,44,44.0,100.0,17.6,0.0,34.0,0.0,0.0,26.4
q3wfprlp,1990.0,Homme,Baseline,15,88,88.0,100.0,35.2,0.0,34.0,0.0,0.0,52.8
ruf2pz6c,1997.0,Femme,Baseline,1,60,35.0,58.33,14.0,25.0,52.0,0.0,0.0,46.0
ruf2pz6c,1997.0,Femme,Baseline,2,85,40.0,47.06,16.0,45.0,30.0,0.0,0.0,69.0
ruf2pz6c,1997.0,Femme,Baseline,3,83,40.0,48.19,16.0,43.0,36.0,0.0,0.0,67.0
ruf2pz6c,1997.0,Femme,Baseline,4,71,35.0,49.3,14.0,36.0,8.0,1.0,21.6,35.4
ruf2pz6c,1997.0,Femme,Baseline,5,29,29.0,100.0,11.6,0.0,21.0,0.0,0.0,17.4
ruf2pz6c,1997.0,Femme,Baseline,6,75,35.0,46.67,14.0,40.0,15.0,1.0,24.0,37.0
ruf2pz6c,1997.0,Femme,Baseline,7,42,15.0,35.71,6.0,27.0,18.0,1.0,16.2,19.8
ruf2pz6c,1997.0,Femme,Baseline,8,58,30.0,51.72,12.0,28.0,80.0,0.0,0.0,46.0
ruf2pz6c,1997.0,Femme,Baseline,9,89,20.0,22.47,8.0,69.0,30.0,0.0,0.0,81.0
ruf2pz6c,1997.0,Femme,Baseline,10,78,15.0,19.23,6.0,63.0,82.0,0.0,0.0,72.0
ruf2pz6c,1997.0,Femme,Baseline,11,26,10.0,38.46,4.0,16.0,45.0,0.0,0.0,22.0
ruf2pz6c,1997.0,Femme,Baseline,12,86,20.0,23.26,8.0,66.0,69.0,0.0,0.0,78.0
ruf2pz6c,1997.0,Femme,Baseline,13,52,10.0,19.23,4.0,42.0,99.0,0.0,0.0,48.0
ruf2pz6c,1997.0,Femme,Baseline,14,75,10.0,13.33,4.0,65.0,99.0,0.0,0.0,71.0
ruf2pz6c,1997.0,Femme,Baseline,15,55,5.0,9.09,2.0,50.0,33.0,0.0,0.0,53.0
sgz1nd2x,1982.0,Femme,Baseline,1,54,54.0,100.0,21.6,0.0,37.0,0.0,0.0,32.4
sgz1nd2x,1982.0,Femme,Baseline,2,70,70.0,100.0,28.0,0.0,28.0,0.0,0.0,42.0
sgz1nd2x,1982.0,Femme,Baseline,3,90,90.0,100.0,36.0,0.0,7.0,1.0,0.0,54.0
sgz1nd2x,1982.0,Femme,Baseline,4,26,1.0,3.85,0.4,25.0,74.0,0.0,0.0,25.6
sgz1nd2x,1982.0,Femme,Baseline,5,74,74.0,100.0,29.6,0.0,71.0,0.0,0.0,44.4
sgz1nd2x,1982.0,Femme,Baseline,6,52,52.0,100.0,20.8,0.0,56.0,0.0,0.0,31.2
sgz1nd2x,1982.0,Femme,Baseline,7,47,1.0,2.13,0.4,46.0,16.0,1.0,27.6,19.0
sgz1nd2x,1982.0,Femme,Baseline,8,52,1.0,1.92,0.4,51.0,81.0,0.0,0.0,51.6
sgz1nd2x,1982.0,Femme,Baseline,9,25,1.0,4.0,0.4,24.0,77.0,0.0,0.0,24.6
sgz1nd2x,1982.0,Femme,Baseline,10,63,1.0,1.59,0.4,62.0,100.0,0.0,0.0,62.6
sgz1nd2x,1982.0,Femme,Baseline,11,72,1.0,1.39,0.4,71.0,46.0,0.0,0.0,71.6
sgz1nd2x,1982.0,Femme,Baseline,12,89,1.0,1.12,0.4,88.0,14.0,1.0,52.8,35.8
sgz1nd2x,1982.0,Femme,Baseline,13,57,1.0,1.75,0.4,56.0,21.0,0.0,0.0,56.6
sgz1nd2x,1982.0,Femme,Baseline,14,57,1.0,1.75,0.4,56.0,57.0,0.0,0.0,56.6
sgz1nd2x,1982.0,Femme,Baseline,15,75,0.0,0.0,0.0,75.0,63.0,0.0,0.0,75.0
hvtoa5m4,1991.0,Femme,Baseline,1,82,82.0,100.0,32.8,0.0,65.0,0.0,0.0,49.2
hvtoa5m4,1991.0,Femme,Baseline,2,34,20.0,58.82,8.0,14.0,38.0,0.0,0.0,26.0
hvtoa5m4,1991.0,Femme,Baseline,3,50,10.0,20.0,4.0,40.0,4.0,1.0,24.0,22.0
hvtoa5m4,1991.0,Femme,Baseline,4,73,0.0,0.0,0.0,73.0,22.0,0.0,0.0,73.0
hvtoa5m4,1991.0,Femme,Baseline,5,64,0.0,0.0,0.0,64.0,22.0,0.0,0.0,64.0
hvtoa5m4,1991.0,Femme,Baseline,6,23,23.0,100.0,9.2,0.0,47.0,0.0,0.0,13.8
hvtoa5m4,1991.0,Femme,Baseline,7,83,83.0,100.0,33.2,0.0,58.0,0.0,0.0,49.8
hvtoa5m4,1991.0,Femme,Baseline,8,52,45.0,86.54,18.0,7.0,60.0,0.0,0.0,34.0
hvtoa5m4,1991.0,Femme,Baseline,9,74,20.0,27.03,8.0,54.0,82.0,0.0,0.0,66.0
hvtoa5m4,1991.0,Femme,Baseline,10,70,50.0,71.43,20.0,20.0,71.0,0.0,0.0,50.0
hvtoa5m4,1991.0,Femme,Baseline,11,72,0.0,0.0,0.0,72.0,40.0,0.0,0.0,72.0
hvtoa5m4,1991.0,Femme,Baseline,12,21,21.0,100.0,8.4,0.0,28.0,0.0,0.0,12.6
hvtoa5m4,1991.0,Femme,Baseline,13,85,0.0,0.0,0.0,85.0,24.0,0.0,0.0,85.0
hvtoa5m4,1991.0,Femme,Baseline,14,23,3.0,13.04,1.2,20.0,38.0,0.0,0.0,21.8
hvtoa5m4,1991.0,Femme,Baseline,15,99,0.0,0.0,0.0,99.0,89.0,0.0,0.0,99.0
q26ag3d4,1997.0,Homme,Baseline,1,22,0.0,0.0,0.0,22.0,88.0,0.0,0.0,22.0
q26ag3d4,1997.0,Homme,Baseline,2,78,0.0,0.0,0.0,78.0,54.0,0.0,0.0,78.0
q26ag3d4,1997.0,Homme,Baseline,3,70,0.0,0.0,0.0,70.0,35.0,0.0,0.0,70.0
q26ag3d4,1997.0,Homme,Baseline,4,83,0.0,0.0,0.0,83.0,58.0,0.0,0.0,83.0
q26ag3d4,1997.0,Homme,Baseline,5,47,0.0,0.0,0.0,47.0,30.0,0.0,0.0,47.0
q26ag3d4,1997.0,Homme,Baseline,6,34,0.0,0.0,0.0,34.0,12.0,1.0,20.4,13.6
q26ag3d4,1997.0,Homme,Baseline,7,89,0.0,0.0,0.0,89.0,2.0,1.0,53.4,35.6
q26ag3d4,1997.0,Homme,Baseline,8,33,0.0,0.0,0.0,33.0,27.0,0.0,0.0,33.0
q26ag3d4,1997.0,Homme,Baseline,9,89,0.0,0.0,0.0,89.0,40.0,0.0,0.0,89.0
q26ag3d4,1997.0,Homme,Baseline,10,90,0.0,0.0,0.0,90.0,34.0,0.0,0.0,90.0
q26ag3d4,1997.0,Homme,Baseline,11,57,0.0,0.0,0.0,57.0,77.0,0.0,0.0,57.0
q26ag3d4,1997.0,Homme,Baseline,12,65,0.0,0.0,0.0,65.0,31.0,0.0,0.0,65.0
q26ag3d4,1997.0,Homme,Baseline,13,94,0.0,0.0,0.0,94.0,5.0,1.0,56.4,37.6
q26ag3d4,1997.0,Homme,Baseline,14,54,0.0,0.0,0.0,54.0,30.0,0.0,0.0,54.0
q26ag3d4,1997.0,Homme,Baseline,15,56,0.0,0.0,0.0,56.0,2.0,1.0,33.6,22.4
2jm8x1cw,2000.0,Homme,Baseline,1,95,20.0,21.05,8.0,75.0,11.0,1.0,45.0,42.0
2jm8x1cw,2000.0,Homme,Baseline,2,95,0.0,0.0,0.0,95.0,30.0,0.0,0.0,95.0
2jm8x1cw,2000.0,Homme,Baseline,3,22,22.0,100.0,8.8,0.0,11.0,1.0,0.0,13.2
2jm8x1cw,2000.0,Homme,Baseline,4,28,28.0,100.0,11.2,0.0,48.0,0.0,0.0,16.8
2jm8x1cw,2000.0,Homme,Baseline,5,52,0.0,0.0,0.0,52.0,74.0,0.0,0.0,52.0
2jm8x1cw,2000.0,Homme,Baseline,6,48,0.0,0.0,0.0,48.0,41.0,0.0,0.0,48.0
2jm8x1cw,2000.0,Homme,Baseline,7,65,0.0,0.0,0.0,65.0,78.0,0.0,0.0,65.0
2jm8x1cw,2000.0,Homme,Baseline,8,26,26.0,100.0,10.4,0.0,39.0,0.0,0.0,15.6
2jm8x1cw,2000.0,Homme,Baseline,9,66,0.0,0.0,0.0,66.0,25.0,0.0,0.0,66.0
2jm8x1cw,2000.0,Homme,Baseline,10,59,0.0,0.0,0.0,59.0,41.0,0.0,0.0,59.0
2jm8x1cw,2000.0,Homme,Baseline,11,29,0.0,0.0,0.0,29.0,94.0,0.0,0.0,29.0
2jm8x1cw,2000.0,Homme,Baseline,12,59,0.0,0.0,0.0,59.0,33.0,0.0,0.0,59.0
2jm8x1cw,2000.0,Homme,Baseline,13,67,0.0,0.0,0.0,67.0,36.0,0.0,0.0,67.0
2jm8x1cw,2000.0,Homme,Baseline,14,47,0.0,0.0,0.0,47.0,85.0,0.0,0.0,47.0
2jm8x1cw,2000.0,Homme,Baseline,15,48,0.0,0.0,0.0,48.0,65.0,0.0,0.0,48.0
tfg1k5gb,1997.0,Femme,Baseline,1,86,86.0,100.0,34.4,0.0,76.0,0.0,0.0,51.6
tfg1k5gb,1997.0,Femme,Baseline,2,27,16.0,59.26,6.4,11.0,78.0,0.0,0.0,20.6
tfg1k5gb,1997.0,Femme,Baseline,3,29,5.0,17.24,2.0,24.0,66.0,0.0,0.0,27.0
tfg1k5gb,1997.0,Femme,Baseline,4,55,25.0,45.45,10.0,30.0,5.0,1.0,18.0,27.0
tfg1k5gb,1997.0,Femme,Baseline,5,100,21.0,21.0,8.4,79.0,70.0,0.0,0.0,91.6
tfg1k5gb,1997.0,Femme,Baseline,6,99,50.0,50.51,20.0,49.0,81.0,0.0,0.0,79.0
tfg1k5gb,1997.0,Femme,Baseline,7,93,10.0,10.75,4.0,83.0,89.0,0.0,0.0,89.0
tfg1k5gb,1997.0,Femme,Baseline,8,92,92.0,100.0,36.8,0.0,37.0,0.0,0.0,55.2
tfg1k5gb,1997.0,Femme,Baseline,9,42,1.0,2.38,0.4,41.0,74.0,0.0,0.0,41.6
tfg1k5gb,1997.0,Femme,Baseline,10,54,4.0,7.41,1.6,50.0,48.0,0.0,0.0,52.4
tfg1k5gb,1997.0,Femme,Baseline,11,55,25.0,45.45,10.0,30.0,4.0,1.0,18.0,27.0
tfg1k5gb,1997.0,Femme,Baseline,12,39,2.0,5.13,0.8,37.0,90.0,0.0,0.0,38.2
tfg1k5gb,1997.0,Femme,Baseline,13,71,5.0,7.04,2.0,66.0,49.0,0.0,0.0,69.0
tfg1k5gb,1997.0,Femme,Baseline,14,68,1.0,1.47,0.4,67.0,9.0,1.0,40.2,27.4
tfg1k5gb,1997.0,Femme,Baseline,15,46,6.0,13.04,2.4,40.0,95.0,0.0,0.0,43.6
utqekpnf,1994.0,Homme,Baseline,1,78,20.0,25.64,8.0,58.0,53.0,0.0,0.0,70.0
utqekpnf,1994.0,Homme,Baseline,2,40,25.0,62.5,10.0,15.0,26.0,0.0,0.0,30.0
utqekpnf,1994.0,Homme,Baseline,3,55,22.0,40.0,8.8,33.0,43.0,0.0,0.0,46.2
utqekpnf,1994.0,Homme,Baseline,4,52,23.0,44.23,9.2,29.0,13.0,1.0,17.4,25.4
utqekpnf,1994.0,Homme,Baseline,5,99,20.0,20.2,8.0,79.0,80.0,0.0,0.0,91.0
utqekpnf,1994.0,Homme,Baseline,6,39,25.0,64.1,10.0,14.0,88.0,0.0,0.0,29.0
utqekpnf,1994.0,Homme,Baseline,7,23,0.0,0.0,0.0,23.0,30.0,0.0,0.0,23.0
utqekpnf,1994.0,Homme,Baseline,8,47,22.0,46.81,8.8,25.0,63.0,0.0,0.0,38.2
utqekpnf,1994.0,Homme,Baseline,9,21,0.0,0.0,0.0,21.0,47.0,0.0,0.0,21.0
utqekpnf,1994.0,Homme,Baseline,10,76,20.0,26.32,8.0,56.0,40.0,0.0,0.0,68.0
utqekpnf,1994.0,Homme,Baseline,11,64,0.0,0.0,0.0,64.0,13.0,1.0,38.4,25.6
utqekpnf,1994.0,Homme,Baseline,12,37,0.0,0.0,0.0,37.0,59.0,0.0,0.0,37.0
utqekpnf,1994.0,Homme,Baseline,13,99,0.0,0.0,0.0,99.0,44.0,0.0,0.0,99.0
utqekpnf,1994.0,Homme,Baseline,14,52,0.0,0.0,0.0,52.0,69.0,0.0,0.0,52.0
